Date,Code,CompanyName,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName,Sector17CodeNameEnglish,Sector33CodeNameEnglish,MarketCodeNameEnglish
2023-01-30,13010,極洋,1,食品,0050,水産・農林業,TOPIX Small 2,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13050,ダイワ上場投信−トピックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13060,ＮＥＸＴＦＵＮＤＳＴＯＰＩＸ連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13080,上場インデックスファンドＴＯＰＩＸ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13090,ＮＥＸＴＦＵＮＤＳＣｈｉｎａＡＭＣ・中国株式・上証５０連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13110,ＮＥＸＴＦＵＮＤＳＴＯＰＩＸＣｏｒｅ３０連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13120,ＮＥＸＴＦＵＮＤＳラッセル野村小型コア・インデックス連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13130,サムスンＫＯＤＥＸ２００証券上場指数投資信託［株式］,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13190,ＮＥＸＴＦＵＮＤＳ日経３００株価指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13200,ダイワ上場投信−日経２２５,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13210,ＮＥＸＴＦＵＮＤＳ日経２２５連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13220,上場インデックスファンド中国Ａ株（パンダ）ＥＦｕｎｄＣＳＩ３００,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13240,ＮＥＸＴＦＵＮＤＳロシア株式指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13250,ＮＥＸＴＦＵＮＤＳブラジル株式指数・ボベスパ連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13260,ＳＰＤＲゴールド・シェア,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13280,ＮＥＸＴＦＵＮＤＳ金価格連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13290,ｉシェアーズ・コア日経２２５ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13300,上場インデックスファンド２２５,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13320,ニッスイ,1,食品,0050,水産・農林業,TOPIX Mid400,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13330,マルハニチロ,1,食品,0050,水産・農林業,TOPIX Mid400,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13430,ＮＥＸＴＦＵＮＤＳ東証ＲＥＩＴ指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13450,上場インデックスファンドＪリート（東証ＲＥＩＴ指数）隔月分配型,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13460,ＭＡＸＩＳ日経２２５上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13480,ＭＡＸＩＳトピックス上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13490,ＡＢＦ汎アジア債券インデックス・ファンド,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13560,ＴＯＰＩＸベア２倍上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13570,ＮＥＸＴＦＵＮＤＳ日経平均ダブルインバース・インデックス連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13580,上場インデックスファンド日経レバレッジ指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13600,日経平均ベア２倍上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13640,ｉシェアーズＪＰＸ日経４００ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13650,ダイワ上場投信−日経平均レバレッジ・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13660,ダイワ上場投信−日経平均ダブルインバース・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13670,ダイワ上場投信−ＴＯＰＩＸレバレッジ（２倍）指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13680,ダイワ上場投信−ＴＯＰＩＸダブルインバース（−２倍）指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13690,ＯｎｅＥＴＦ日経２２５,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13750,雪国まいたけ,1,食品,0050,水産・農林業,TOPIX Small 2,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13760,カネコ種苗,1,食品,0050,水産・農林業,TOPIX Small 2,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13770,サカタのタネ,1,食品,0050,水産・農林業,TOPIX Small 1,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13790,ホクト,1,食品,0050,水産・農林業,TOPIX Small 1,111,プライム,FOODS,"Fishery, Agriculture & Forestry",Prime
2023-01-30,13800,秋川牧園,1,食品,0050,水産・農林業,-,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13810,アクシーズ,1,食品,0050,水産・農林業,-,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13820,ホーブ,1,食品,0050,水産・農林業,-,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13830,ベルグアース,1,食品,0050,水産・農林業,-,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13840,ホクリヨウ,1,食品,0050,水産・農林業,TOPIX Small 2,112,スタンダード,FOODS,"Fishery, Agriculture & Forestry",Standard
2023-01-30,13850,ＵＢＳＥＴＦユーロ圏大型株５０（ユーロ・ストックス５０）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13860,ＵＢＳＥＴＦ欧州株（ＭＳＣＩヨーロッパ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13870,ＵＢＳＥＴＦユーロ圏株（ＭＳＣＩＥＭＵ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13880,ＵＢＳＥＴＦユーロ圏小型株（ＭＳＣＩＥＭＵ小型株）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13890,ＵＢＳＥＴＦ英国大型株１００（ＦＴＳＥ１００）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13900,ＵＢＳＥＴＦＭＳＣＩアジア太平洋株（除く日本）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13910,ＵＢＳＥＴＦスイス株（ＭＳＣＩスイス２０／３５）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13920,ＵＢＳＥＴＦ英国株（ＭＳＣＩ英国）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13930,ＵＢＳＥＴＦ米国株（ＭＳＣＩ米国）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13940,ＵＢＳＥＴＦ先進国株（ＭＳＣＩワールド）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13970,ＳＭＤＡＭ日経２２５上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13980,ＳＭＤＡＭ東証ＲＥＩＴ指数上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,13990,上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14000,ルーデン・ホールディングス,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14010,エムビーエス,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14070,ウエストホールディングス,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14140,ショーボンドホールディングス,3,建設・資材,2050,建設業,TOPIX Mid400,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14170,ミライト・ワン,3,建設・資材,2050,建設業,TOPIX Mid400,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14180,インターライフホールディングス,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14190,タマホーム,3,建設・資材,2050,建設業,TOPIX Small 1,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14200,サンヨーホームズ,3,建設・資材,2050,建設業,TOPIX Small 2,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14290,日本アクア,3,建設・資材,2050,建設業,TOPIX Small 2,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14300,ファーストコーポレーション,3,建設・資材,2050,建設業,TOPIX Small 2,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14310,ＬｉｂＷｏｒｋ,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14320,動力,3,建設・資材,2050,建設業,-,105,TOKYO PRO MARKET,CONSTRUCTION & MATERIALS,Construction,TOKYO PRO MARKET
2023-01-30,14330,ベステラ,3,建設・資材,2050,建設業,TOPIX Small 2,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14340,ＪＥＳＣＯホールディングス,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14350,ＲｏｂｏｔＨｏｍｅ,3,建設・資材,2050,建設業,TOPIX Small 2,111,プライム,CONSTRUCTION & MATERIALS,Construction,Prime
2023-01-30,14360,フィット,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14380,岐阜造園,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14390,安江工務店,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14400,やまぜんホームズ,3,建設・資材,2050,建設業,-,105,TOKYO PRO MARKET,CONSTRUCTION & MATERIALS,Construction,TOKYO PRO MARKET
2023-01-30,14430,技研ホールディングス,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14440,ニッソウ,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14450,ひかりホールディングス,3,建設・資材,2050,建設業,-,105,TOKYO PRO MARKET,CONSTRUCTION & MATERIALS,Construction,TOKYO PRO MARKET
2023-01-30,14460,キャンディル,3,建設・資材,2050,建設業,TOPIX Small 2,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14470,ＩＴｂｏｏｋホールディングス,3,建設・資材,2050,建設業,-,113,グロース,CONSTRUCTION & MATERIALS,Construction,Growth
2023-01-30,14500,田中建設工業,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14510,ＫＨＣ,3,建設・資材,2050,建設業,-,112,スタンダード,CONSTRUCTION & MATERIALS,Construction,Standard
2023-01-30,14520,横浜ライト工業,3,建設・資材,2050,建設業,-,105,TOKYO PRO MARKET,CONSTRUCTION & MATERIALS,Construction,TOKYO PRO MARKET
2023-01-30,14560,ダイワ上場投信−日経平均インバース・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14570,ダイワ上場投信−ＴＯＰＩＸインバース（−１倍）指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14580,楽天ＥＴＦ‐日経レバレッジ指数連動型,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14590,楽天ＥＴＦ‐日経ダブルインバース指数連動型,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14640,ダイワ上場投信−ＪＰＸ日経４００レバレッジ・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14650,ダイワ上場投信−ＪＰＸ日経４００インバース・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14660,ダイワ上場投信−ＪＰＸ日経４００ダブルインバース・インデックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14670,ＪＰＸ日経４００ブル２倍上場投信（レバレッジ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14680,ＪＰＸ日経４００ベア上場投信（インバース）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14690,ＪＰＸ日経４００ベア２倍上場投信（ダブルインバース）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14720,ＮＥＸＴＦＵＮＤＳＪＰＸ日経４００ダブルインバース・インデックス連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14730,ＯｎｅＥＴＦトピックス,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14740,ＯｎｅＥＴＦＪＰＸ日経４００,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14750,ｉシェアーズ・コアＴＯＰＩＸＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14760,ｉシェアーズ・コアＪリートＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14770,ｉシェアーズＭＳＣＩ日本株最小分散ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14780,ｉシェアーズＭＳＣＩジャパン高配当利回りＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14790,ダイワ上場投信−ＭＳＣＩ日本株人材設備投資指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14800,ＮＥＸＴＦＵＮＤＳ野村企業価値分配指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14810,上場インデックスファンド日本経済貢献株,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14820,ｉシェアーズ・コア米国債７−１０年ＥＴＦ（為替ヘッジあり）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14830,ｉシェアーズＪＰＸ／Ｓ＆Ｐ設備・人材投資ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14840,ＯｎｅＥＴＦＪＰＸ／Ｓ＆Ｐ設備・人材投資指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14850,ＭＡＸＩＳＪＡＰＡＮ設備・人材積極投資企業２００上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14860,上場インデックスファンド米国債券（為替ヘッジなし）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14870,上場インデックスファンド米国債券（為替ヘッジあり）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14880,ダイワ上場投信−東証ＲＥＩＴ指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14890,ＮＥＸＴＦＵＮＤＳ日経平均高配当株５０指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14900,上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ（βヘッジ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14910,中外鉱業,7,鉄鋼・非鉄,3500,非鉄金属,-,112,スタンダード,STEEL & NONFERROUS METALS,Nonferrous Metals,Standard
2023-01-30,14920,ＭＡＸＩＳＪＰＸ日経中小型株指数上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14930,ＯｎｅＥＴＦＪＰＸ日経中小型,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14940,ＯｎｅＥＴＦ高配当日本株,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14950,上場インデックスファンドアジアリート,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14960,ｉシェアーズ米ドル建て投資適格社債ＥＴＦ（為替ヘッジあり）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14970,ｉシェアーズ米ドル建てハイイールド社債ＥＴＦ（為替ヘッジあり）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14980,ＯｎｅＥＴＦＥＳＧ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,14990,ＭＡＸＩＳ日本株高配当７０マーケットニュートラル上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15140,住石ホールディングス,2,エネルギー資源,1050,鉱業,TOPIX Small 2,112,スタンダード,ENERGY RESOURCES,Mining,Standard
2023-01-30,15150,日鉄鉱業,2,エネルギー資源,1050,鉱業,TOPIX Small 1,111,プライム,ENERGY RESOURCES,Mining,Prime
2023-01-30,15180,三井松島ホールディングス,2,エネルギー資源,1050,鉱業,TOPIX Small 1,111,プライム,ENERGY RESOURCES,Mining,Prime
2023-01-30,15400,純金上場信託（現物国内保管型）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15410,純プラチナ上場信託（現物国内保管型）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15420,純銀上場信託（現物国内保管型）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15430,純パラジウム上場信託（現物国内保管型）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15450,ＮＥＸＴＦＵＮＤＳＮＡＳＤＡＱ−１００（為替ヘッジなし）連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15460,ＮＥＸＴＦＵＮＤＳダウ・ジョーンズ工業株３０種平均株価（為替ヘッジなし）連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15470,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15500,ＭＡＸＩＳ海外株式（ＭＳＣＩコクサイ）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15510,東証スタンダードＴＯＰ２０ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15520,国際のＥＴＦＶＩＸ短期先物指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15540,上場インデックスファンド世界株式（ＭＳＣＩＡＣＷＩ）除く日本,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15550,上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００Ａ‐ＲＥＩＴ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15570,ＳＰＤＲＳ＆Ｐ５００ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15590,ＮＥＸＴＦＵＮＤＳタイ株式ＳＥＴ５０指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15600,ＮＥＸＴＦＵＮＤＳＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15630,東証グロース・コアＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15660,上場インデックスファンド新興国債券,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15680,ＴＯＰＩＸブル２倍上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15690,ＴＯＰＩＸベア上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15700,ＮＥＸＴＦＵＮＤＳ日経平均レバレッジ・インデックス連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15710,ＮＥＸＴＦＵＮＤＳ日経平均インバース・インデックス連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15720,中国Ｈ株ブル２倍上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15730,中国Ｈ株ベア上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15770,ＮＥＸＴＦＵＮＤＳ野村日本株高配当７０連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15780,上場インデックスファンド日経２２５（ミニ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15790,日経平均ブル２倍上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15800,日経平均ベア上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15840,サムスンＫＯＤＥＸサムスングループ株証券上場指数投資信託［株式］,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15850,ダイワ上場投信・ＴＯＰＩＸＥｘ−Ｆｉｎａｎｃｉａｌｓ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15860,上場インデックスファンドＴＯＰＩＸＥｘ−Ｆｉｎａｎｃｉａｌｓ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15910,ＮＥＸＴＦＵＮＤＳＪＰＸ日経インデックス４００連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15920,上場インデックスファンドＪＰＸ日経インデックス４００,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15930,ＭＡＸＩＳＪＰＸ日経インデックス４００上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15950,ＮＺＡＭ上場投信東証ＲＥＩＴ指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15960,ＮＺＡＭ上場投信ＴＯＰＩＸＥｘ−Ｆｉｎａｎｃｉａｌｓ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15970,ＭＡＸＩＳＪリート上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,15990,ダイワ上場投信−ＪＰＸ日経４００,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16050,ＩＮＰＥＸ,2,エネルギー資源,1050,鉱業,TOPIX Mid400,111,プライム,ENERGY RESOURCES,Mining,Prime
2023-01-30,16150,ＮＥＸＴＦＵＮＤＳ東証銀行業株価指数連動型上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16170,ＮＥＸＴＦＵＮＤＳ食品（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16180,ＮＥＸＴＦＵＮＤＳエネルギー資源（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16190,ＮＥＸＴＦＵＮＤＳ建設・資材（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16200,ＮＥＸＴＦＵＮＤＳ素材・化学（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16210,ＮＥＸＴＦＵＮＤＳ医薬品（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16220,ＮＥＸＴＦＵＮＤＳ自動車・輸送機（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16230,ＮＥＸＴＦＵＮＤＳ鉄鋼・非鉄（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16240,ＮＥＸＴＦＵＮＤＳ機械（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16250,ＮＥＸＴＦＵＮＤＳ電機・精密（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16260,ＮＥＸＴＦＵＮＤＳ情報通信・サービスその他（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16270,ＮＥＸＴＦＵＮＤＳ電力・ガス（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16280,ＮＥＸＴＦＵＮＤＳ運輸・物流（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16290,ＮＥＸＴＦＵＮＤＳ商社・卸売（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16300,ＮＥＸＴＦＵＮＤＳ小売（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16310,ＮＥＸＴＦＵＮＤＳ銀行（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16320,ＮＥＸＴＦＵＮＤＳ金融（除く銀行）（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16330,ＮＥＸＴＦＵＮＤＳ不動産（ＴＯＰＩＸ−１７）上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16510,ダイワ上場投信−ＴＯＰＩＸ高配当４０指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16520,ダイワ上場投信−ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16530,ダイワ上場投信−ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16540,ダイワ上場投信−ＦＴＳＥＢｌｏｓｓｏｍＪａｐａｎＩｎｄｅｘ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16550,ｉシェアーズＳ＆Ｐ５００米国株ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16560,ｉシェアーズ・コア米国債７−１０年ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16570,ｉシェアーズ・コアＭＳＣＩ先進国株（除く日本）ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16580,ｉシェアーズ・コアＭＳＣＩ新興国株ＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16590,ｉシェアーズ米国リートＥＴＦ,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
2023-01-30,16600,ＭＡＸＩＳ高利回りＪリート上場投信,99,その他,9999,その他,-,109,その他,OTHER,Other,Others
